date,state,district,type,beds
1/1/2018,Sabah,Tuaran,special_medical_institution,0
1/1/2019,Sabah,Tuaran,special_medical_institution,0
1/1/2020,Sabah,Tuaran,special_medical_institution,0
1/1/2021,Sabah,Tuaran,special_medical_institution,0
1/1/2022,Sabah,Tuaran,special_medical_institution,0
1/1/2015,Sarawak,All Districts,all,3944
1/1/2016,Sarawak,All Districts,all,3978
1/1/2017,Sarawak,All Districts,all,3989
1/1/2018,Sarawak,All Districts,all,4051
1/1/2019,Sarawak,All Districts,all,4083
1/1/2020,Sarawak,All Districts,all,4146
1/1/2021,Sarawak,All Districts,all,4099
1/1/2022,Sarawak,All Districts,all,4119
1/1/2015,Sarawak,All Districts,hospital_moh,3606
1/1/2016,Sarawak,All Districts,hospital_moh,3640
1/1/2017,Sarawak,All Districts,hospital_moh,3651
1/1/2018,Sarawak,All Districts,hospital_moh,3708
1/1/2019,Sarawak,All Districts,hospital_moh,3740
1/1/2020,Sarawak,All Districts,hospital_moh,3680
1/1/2021,Sarawak,All Districts,hospital_moh,3633
1/1/2022,Sarawak,All Districts,hospital_moh,3653
1/1/2015,Sarawak,All Districts,hospital_non_moh,0
1/1/2016,Sarawak,All Districts,hospital_non_moh,0
1/1/2017,Sarawak,All Districts,hospital_non_moh,0
1/1/2018,Sarawak,All Districts,hospital_non_moh,0
1/1/2019,Sarawak,All Districts,hospital_non_moh,0
1/1/2020,Sarawak,All Districts,hospital_non_moh,0
1/1/2021,Sarawak,All Districts,hospital_non_moh,0
1/1/2022,Sarawak,All Districts,hospital_non_moh,0
1/1/2015,Sarawak,All Districts,special_medical_institution,338
1/1/2016,Sarawak,All Districts,special_medical_institution,338
1/1/2017,Sarawak,All Districts,special_medical_institution,338
1/1/2018,Sarawak,All Districts,special_medical_institution,343
1/1/2019,Sarawak,All Districts,special_medical_institution,343
1/1/2020,Sarawak,All Districts,special_medical_institution,466
1/1/2021,Sarawak,All Districts,special_medical_institution,466
1/1/2022,Sarawak,All Districts,special_medical_institution,466
1/1/2015,Sarawak,Asajaya,all,0
1/1/2016,Sarawak,Asajaya,all,0
1/1/2017,Sarawak,Asajaya,all,0
1/1/2018,Sarawak,Asajaya,all,0
1/1/2019,Sarawak,Asajaya,all,0
1/1/2020,Sarawak,Asajaya,all,0
1/1/2021,Sarawak,Asajaya,all,0
1/1/2022,Sarawak,Asajaya,all,0
1/1/2015,Sarawak,Asajaya,hospital_moh,0
1/1/2016,Sarawak,Asajaya,hospital_moh,0
1/1/2017,Sarawak,Asajaya,hospital_moh,0
1/1/2018,Sarawak,Asajaya,hospital_moh,0
1/1/2019,Sarawak,Asajaya,hospital_moh,0
1/1/2020,Sarawak,Asajaya,hospital_moh,0
1/1/2021,Sarawak,Asajaya,hospital_moh,0
1/1/2022,Sarawak,Asajaya,hospital_moh,0
1/1/2015,Sarawak,Asajaya,hospital_non_moh,0
1/1/2016,Sarawak,Asajaya,hospital_non_moh,0
1/1/2017,Sarawak,Asajaya,hospital_non_moh,0
1/1/2018,Sarawak,Asajaya,hospital_non_moh,0
1/1/2019,Sarawak,Asajaya,hospital_non_moh,0
1/1/2020,Sarawak,Asajaya,hospital_non_moh,0
1/1/2021,Sarawak,Asajaya,hospital_non_moh,0
1/1/2022,Sarawak,Asajaya,hospital_non_moh,0
1/1/2015,Sarawak,Asajaya,special_medical_institution,0
1/1/2016,Sarawak,Asajaya,special_medical_institution,0
1/1/2017,Sarawak,Asajaya,special_medical_institution,0
1/1/2018,Sarawak,Asajaya,special_medical_institution,0
1/1/2019,Sarawak,Asajaya,special_medical_institution,0
1/1/2020,Sarawak,Asajaya,special_medical_institution,0
1/1/2021,Sarawak,Asajaya,special_medical_institution,0
1/1/2022,Sarawak,Asajaya,special_medical_institution,0
1/1/2015,Sarawak,Bau,all,68
1/1/2016,Sarawak,Bau,all,68
1/1/2017,Sarawak,Bau,all,68
1/1/2018,Sarawak,Bau,all,68
1/1/2019,Sarawak,Bau,all,68
1/1/2020,Sarawak,Bau,all,68
1/1/2021,Sarawak,Bau,all,68
1/1/2022,Sarawak,Bau,all,68
1/1/2015,Sarawak,Bau,hospital_moh,68
1/1/2016,Sarawak,Bau,hospital_moh,68
1/1/2017,Sarawak,Bau,hospital_moh,68
1/1/2018,Sarawak,Bau,hospital_moh,68
1/1/2019,Sarawak,Bau,hospital_moh,68
1/1/2020,Sarawak,Bau,hospital_moh,68
1/1/2021,Sarawak,Bau,hospital_moh,68
1/1/2022,Sarawak,Bau,hospital_moh,68
1/1/2015,Sarawak,Bau,hospital_non_moh,0
1/1/2016,Sarawak,Bau,hospital_non_moh,0
1/1/2017,Sarawak,Bau,hospital_non_moh,0
1/1/2018,Sarawak,Bau,hospital_non_moh,0
1/1/2019,Sarawak,Bau,hospital_non_moh,0
1/1/2020,Sarawak,Bau,hospital_non_moh,0
1/1/2021,Sarawak,Bau,hospital_non_moh,0
1/1/2022,Sarawak,Bau,hospital_non_moh,0
1/1/2015,Sarawak,Bau,special_medical_institution,0
1/1/2016,Sarawak,Bau,special_medical_institution,0
1/1/2017,Sarawak,Bau,special_medical_institution,0
1/1/2018,Sarawak,Bau,special_medical_institution,0
1/1/2019,Sarawak,Bau,special_medical_institution,0
1/1/2020,Sarawak,Bau,special_medical_institution,0
1/1/2021,Sarawak,Bau,special_medical_institution,0
1/1/2022,Sarawak,Bau,special_medical_institution,0
1/1/2015,Sarawak,Belaga,all,0
1/1/2016,Sarawak,Belaga,all,0
1/1/2017,Sarawak,Belaga,all,0
1/1/2018,Sarawak,Belaga,all,0
1/1/2019,Sarawak,Belaga,all,0
1/1/2020,Sarawak,Belaga,all,0
1/1/2021,Sarawak,Belaga,all,0
1/1/2022,Sarawak,Belaga,all,0
1/1/2015,Sarawak,Belaga,hospital_moh,0
1/1/2016,Sarawak,Belaga,hospital_moh,0
1/1/2017,Sarawak,Belaga,hospital_moh,0
1/1/2018,Sarawak,Belaga,hospital_moh,0
1/1/2019,Sarawak,Belaga,hospital_moh,0
1/1/2020,Sarawak,Belaga,hospital_moh,0
1/1/2021,Sarawak,Belaga,hospital_moh,0
1/1/2022,Sarawak,Belaga,hospital_moh,0
1/1/2015,Sarawak,Belaga,hospital_non_moh,0
1/1/2016,Sarawak,Belaga,hospital_non_moh,0
1/1/2017,Sarawak,Belaga,hospital_non_moh,0
1/1/2018,Sarawak,Belaga,hospital_non_moh,0
1/1/2019,Sarawak,Belaga,hospital_non_moh,0
1/1/2020,Sarawak,Belaga,hospital_non_moh,0
1/1/2021,Sarawak,Belaga,hospital_non_moh,0
1/1/2022,Sarawak,Belaga,hospital_non_moh,0
1/1/2015,Sarawak,Belaga,special_medical_institution,0
1/1/2016,Sarawak,Belaga,special_medical_institution,0
1/1/2017,Sarawak,Belaga,special_medical_institution,0
1/1/2018,Sarawak,Belaga,special_medical_institution,0
1/1/2019,Sarawak,Belaga,special_medical_institution,0
1/1/2020,Sarawak,Belaga,special_medical_institution,0
1/1/2021,Sarawak,Belaga,special_medical_institution,0
1/1/2022,Sarawak,Belaga,special_medical_institution,0
1/1/2015,Sarawak,Beluru,all,0
1/1/2016,Sarawak,Beluru,all,0
1/1/2017,Sarawak,Beluru,all,0
1/1/2018,Sarawak,Beluru,all,0
1/1/2019,Sarawak,Beluru,all,0
1/1/2020,Sarawak,Beluru,all,0
1/1/2021,Sarawak,Beluru,all,0
1/1/2022,Sarawak,Beluru,all,0
1/1/2015,Sarawak,Beluru,hospital_moh,0
1/1/2016,Sarawak,Beluru,hospital_moh,0
1/1/2017,Sarawak,Beluru,hospital_moh,0
1/1/2018,Sarawak,Beluru,hospital_moh,0
1/1/2019,Sarawak,Beluru,hospital_moh,0
1/1/2020,Sarawak,Beluru,hospital_moh,0
1/1/2021,Sarawak,Beluru,hospital_moh,0
1/1/2022,Sarawak,Beluru,hospital_moh,0
1/1/2015,Sarawak,Beluru,hospital_non_moh,0
1/1/2016,Sarawak,Beluru,hospital_non_moh,0
1/1/2017,Sarawak,Beluru,hospital_non_moh,0
1/1/2018,Sarawak,Beluru,hospital_non_moh,0
1/1/2019,Sarawak,Beluru,hospital_non_moh,0
1/1/2020,Sarawak,Beluru,hospital_non_moh,0
1/1/2021,Sarawak,Beluru,hospital_non_moh,0
1/1/2022,Sarawak,Beluru,hospital_non_moh,0
1/1/2015,Sarawak,Beluru,special_medical_institution,0
1/1/2016,Sarawak,Beluru,special_medical_institution,0
1/1/2017,Sarawak,Beluru,special_medical_institution,0
1/1/2018,Sarawak,Beluru,special_medical_institution,0
1/1/2019,Sarawak,Beluru,special_medical_institution,0
1/1/2020,Sarawak,Beluru,special_medical_institution,0
1/1/2021,Sarawak,Beluru,special_medical_institution,0
1/1/2022,Sarawak,Beluru,special_medical_institution,0
1/1/2015,Sarawak,Betong,all,48
1/1/2016,Sarawak,Betong,all,48
1/1/2017,Sarawak,Betong,all,48
1/1/2018,Sarawak,Betong,all,58
1/1/2019,Sarawak,Betong,all,58
1/1/2020,Sarawak,Betong,all,48
1/1/2021,Sarawak,Betong,all,48
1/1/2022,Sarawak,Betong,all,48
1/1/2015,Sarawak,Betong,hospital_moh,48
1/1/2016,Sarawak,Betong,hospital_moh,48
1/1/2017,Sarawak,Betong,hospital_moh,48
1/1/2018,Sarawak,Betong,hospital_moh,58
1/1/2019,Sarawak,Betong,hospital_moh,58
1/1/2020,Sarawak,Betong,hospital_moh,48
1/1/2021,Sarawak,Betong,hospital_moh,48
1/1/2022,Sarawak,Betong,hospital_moh,48
1/1/2015,Sarawak,Betong,hospital_non_moh,0
1/1/2016,Sarawak,Betong,hospital_non_moh,0
1/1/2017,Sarawak,Betong,hospital_non_moh,0
1/1/2018,Sarawak,Betong,hospital_non_moh,0
1/1/2019,Sarawak,Betong,hospital_non_moh,0
1/1/2020,Sarawak,Betong,hospital_non_moh,0
1/1/2021,Sarawak,Betong,hospital_non_moh,0
1/1/2022,Sarawak,Betong,hospital_non_moh,0
1/1/2015,Sarawak,Betong,special_medical_institution,0
1/1/2016,Sarawak,Betong,special_medical_institution,0
1/1/2017,Sarawak,Betong,special_medical_institution,0
1/1/2018,Sarawak,Betong,special_medical_institution,0
1/1/2019,Sarawak,Betong,special_medical_institution,0
1/1/2020,Sarawak,Betong,special_medical_institution,0
1/1/2021,Sarawak,Betong,special_medical_institution,0
1/1/2022,Sarawak,Betong,special_medical_institution,0
1/1/2015,Sarawak,Bintulu,all,292
1/1/2016,Sarawak,Bintulu,all,292
1/1/2017,Sarawak,Bintulu,all,294
1/1/2018,Sarawak,Bintulu,all,294
1/1/2019,Sarawak,Bintulu,all,294
1/1/2020,Sarawak,Bintulu,all,302
1/1/2021,Sarawak,Bintulu,all,302
1/1/2022,Sarawak,Bintulu,all,302
1/1/2015,Sarawak,Bintulu,hospital_moh,292
1/1/2016,Sarawak,Bintulu,hospital_moh,292
1/1/2017,Sarawak,Bintulu,hospital_moh,294
1/1/2018,Sarawak,Bintulu,hospital_moh,294
1/1/2019,Sarawak,Bintulu,hospital_moh,294
1/1/2020,Sarawak,Bintulu,hospital_moh,302
1/1/2021,Sarawak,Bintulu,hospital_moh,302
1/1/2022,Sarawak,Bintulu,hospital_moh,302
1/1/2015,Sarawak,Bintulu,hospital_non_moh,0
1/1/2016,Sarawak,Bintulu,hospital_non_moh,0
1/1/2017,Sarawak,Bintulu,hospital_non_moh,0
1/1/2018,Sarawak,Bintulu,hospital_non_moh,0
1/1/2019,Sarawak,Bintulu,hospital_non_moh,0
1/1/2020,Sarawak,Bintulu,hospital_non_moh,0
1/1/2021,Sarawak,Bintulu,hospital_non_moh,0
1/1/2022,Sarawak,Bintulu,hospital_non_moh,0
1/1/2015,Sarawak,Bintulu,special_medical_institution,0
1/1/2016,Sarawak,Bintulu,special_medical_institution,0
1/1/2017,Sarawak,Bintulu,special_medical_institution,0
1/1/2018,Sarawak,Bintulu,special_medical_institution,0
1/1/2019,Sarawak,Bintulu,special_medical_institution,0
1/1/2020,Sarawak,Bintulu,special_medical_institution,0
1/1/2021,Sarawak,Bintulu,special_medical_institution,0
1/1/2022,Sarawak,Bintulu,special_medical_institution,0
1/1/2015,Sarawak,Bukit Mabong,all,0
1/1/2016,Sarawak,Bukit Mabong,all,0
1/1/2017,Sarawak,Bukit Mabong,all,0
1/1/2018,Sarawak,Bukit Mabong,all,0
1/1/2019,Sarawak,Bukit Mabong,all,0
1/1/2020,Sarawak,Bukit Mabong,all,0
1/1/2021,Sarawak,Bukit Mabong,all,0
1/1/2022,Sarawak,Bukit Mabong,all,0
1/1/2015,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2016,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2017,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2018,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2019,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2020,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2021,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2022,Sarawak,Bukit Mabong,hospital_moh,0
1/1/2015,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2016,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2017,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2018,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2019,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2020,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2021,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2022,Sarawak,Bukit Mabong,hospital_non_moh,0
1/1/2015,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2016,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2017,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2018,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2019,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2020,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2021,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2022,Sarawak,Bukit Mabong,special_medical_institution,0
1/1/2015,Sarawak,Dalat,all,8
1/1/2016,Sarawak,Dalat,all,8
1/1/2017,Sarawak,Dalat,all,8
1/1/2018,Sarawak,Dalat,all,8
1/1/2019,Sarawak,Dalat,all,8
1/1/2020,Sarawak,Dalat,all,8
1/1/2021,Sarawak,Dalat,all,8
1/1/2022,Sarawak,Dalat,all,8
1/1/2015,Sarawak,Dalat,hospital_moh,8
1/1/2016,Sarawak,Dalat,hospital_moh,8
1/1/2017,Sarawak,Dalat,hospital_moh,8
1/1/2018,Sarawak,Dalat,hospital_moh,8
1/1/2019,Sarawak,Dalat,hospital_moh,8
1/1/2020,Sarawak,Dalat,hospital_moh,8
1/1/2021,Sarawak,Dalat,hospital_moh,8
1/1/2022,Sarawak,Dalat,hospital_moh,8
1/1/2015,Sarawak,Dalat,hospital_non_moh,0
1/1/2016,Sarawak,Dalat,hospital_non_moh,0
1/1/2017,Sarawak,Dalat,hospital_non_moh,0
1/1/2018,Sarawak,Dalat,hospital_non_moh,0
1/1/2019,Sarawak,Dalat,hospital_non_moh,0
1/1/2020,Sarawak,Dalat,hospital_non_moh,0
1/1/2021,Sarawak,Dalat,hospital_non_moh,0
1/1/2022,Sarawak,Dalat,hospital_non_moh,0
1/1/2015,Sarawak,Dalat,special_medical_institution,0
1/1/2016,Sarawak,Dalat,special_medical_institution,0
1/1/2017,Sarawak,Dalat,special_medical_institution,0
1/1/2018,Sarawak,Dalat,special_medical_institution,0
1/1/2019,Sarawak,Dalat,special_medical_institution,0
1/1/2020,Sarawak,Dalat,special_medical_institution,0
1/1/2021,Sarawak,Dalat,special_medical_institution,0
1/1/2022,Sarawak,Dalat,special_medical_institution,0
1/1/2015,Sarawak,Daro,all,46
1/1/2016,Sarawak,Daro,all,46
1/1/2017,Sarawak,Daro,all,46
1/1/2018,Sarawak,Daro,all,46
1/1/2019,Sarawak,Daro,all,46
1/1/2020,Sarawak,Daro,all,46
1/1/2021,Sarawak,Daro,all,46
1/1/2022,Sarawak,Daro,all,46
1/1/2015,Sarawak,Daro,hospital_moh,46
1/1/2016,Sarawak,Daro,hospital_moh,46
1/1/2017,Sarawak,Daro,hospital_moh,46
1/1/2018,Sarawak,Daro,hospital_moh,46
1/1/2019,Sarawak,Daro,hospital_moh,46
1/1/2020,Sarawak,Daro,hospital_moh,46
1/1/2021,Sarawak,Daro,hospital_moh,46
1/1/2022,Sarawak,Daro,hospital_moh,46
1/1/2015,Sarawak,Daro,hospital_non_moh,0
1/1/2016,Sarawak,Daro,hospital_non_moh,0
1/1/2017,Sarawak,Daro,hospital_non_moh,0
1/1/2018,Sarawak,Daro,hospital_non_moh,0
1/1/2019,Sarawak,Daro,hospital_non_moh,0
1/1/2020,Sarawak,Daro,hospital_non_moh,0
1/1/2021,Sarawak,Daro,hospital_non_moh,0
1/1/2022,Sarawak,Daro,hospital_non_moh,0
1/1/2015,Sarawak,Daro,special_medical_institution,0
1/1/2016,Sarawak,Daro,special_medical_institution,0
1/1/2017,Sarawak,Daro,special_medical_institution,0
1/1/2018,Sarawak,Daro,special_medical_institution,0
1/1/2019,Sarawak,Daro,special_medical_institution,0
1/1/2020,Sarawak,Daro,special_medical_institution,0
1/1/2021,Sarawak,Daro,special_medical_institution,0
1/1/2022,Sarawak,Daro,special_medical_institution,0
1/1/2015,Sarawak,Julau,all,0
1/1/2016,Sarawak,Julau,all,0
1/1/2017,Sarawak,Julau,all,0
1/1/2018,Sarawak,Julau,all,0
1/1/2019,Sarawak,Julau,all,0
1/1/2020,Sarawak,Julau,all,0
1/1/2021,Sarawak,Julau,all,0
1/1/2022,Sarawak,Julau,all,0
1/1/2015,Sarawak,Julau,hospital_moh,0
1/1/2016,Sarawak,Julau,hospital_moh,0
1/1/2017,Sarawak,Julau,hospital_moh,0
1/1/2018,Sarawak,Julau,hospital_moh,0
1/1/2019,Sarawak,Julau,hospital_moh,0
1/1/2020,Sarawak,Julau,hospital_moh,0
1/1/2021,Sarawak,Julau,hospital_moh,0
1/1/2022,Sarawak,Julau,hospital_moh,0
1/1/2015,Sarawak,Julau,hospital_non_moh,0
1/1/2016,Sarawak,Julau,hospital_non_moh,0
1/1/2017,Sarawak,Julau,hospital_non_moh,0
1/1/2018,Sarawak,Julau,hospital_non_moh,0
1/1/2019,Sarawak,Julau,hospital_non_moh,0
1/1/2020,Sarawak,Julau,hospital_non_moh,0
1/1/2021,Sarawak,Julau,hospital_non_moh,0
1/1/2022,Sarawak,Julau,hospital_non_moh,0
1/1/2015,Sarawak,Julau,special_medical_institution,0
1/1/2016,Sarawak,Julau,special_medical_institution,0
1/1/2017,Sarawak,Julau,special_medical_institution,0
1/1/2018,Sarawak,Julau,special_medical_institution,0
1/1/2019,Sarawak,Julau,special_medical_institution,0
1/1/2020,Sarawak,Julau,special_medical_institution,0
1/1/2021,Sarawak,Julau,special_medical_institution,0
1/1/2022,Sarawak,Julau,special_medical_institution,0
1/1/2015,Sarawak,Kabong,all,0
1/1/2016,Sarawak,Kabong,all,0
1/1/2017,Sarawak,Kabong,all,0
1/1/2018,Sarawak,Kabong,all,0
1/1/2019,Sarawak,Kabong,all,0
1/1/2020,Sarawak,Kabong,all,0
1/1/2021,Sarawak,Kabong,all,0
1/1/2022,Sarawak,Kabong,all,0
1/1/2015,Sarawak,Kabong,hospital_moh,0
1/1/2016,Sarawak,Kabong,hospital_moh,0
1/1/2017,Sarawak,Kabong,hospital_moh,0
1/1/2018,Sarawak,Kabong,hospital_moh,0
1/1/2019,Sarawak,Kabong,hospital_moh,0
1/1/2020,Sarawak,Kabong,hospital_moh,0
1/1/2021,Sarawak,Kabong,hospital_moh,0
1/1/2022,Sarawak,Kabong,hospital_moh,0
1/1/2015,Sarawak,Kabong,hospital_non_moh,0
1/1/2016,Sarawak,Kabong,hospital_non_moh,0
1/1/2017,Sarawak,Kabong,hospital_non_moh,0
1/1/2018,Sarawak,Kabong,hospital_non_moh,0
1/1/2019,Sarawak,Kabong,hospital_non_moh,0
1/1/2020,Sarawak,Kabong,hospital_non_moh,0
1/1/2021,Sarawak,Kabong,hospital_non_moh,0
1/1/2022,Sarawak,Kabong,hospital_non_moh,0
1/1/2015,Sarawak,Kabong,special_medical_institution,0
1/1/2016,Sarawak,Kabong,special_medical_institution,0
1/1/2017,Sarawak,Kabong,special_medical_institution,0
1/1/2018,Sarawak,Kabong,special_medical_institution,0
1/1/2019,Sarawak,Kabong,special_medical_institution,0
1/1/2020,Sarawak,Kabong,special_medical_institution,0
1/1/2021,Sarawak,Kabong,special_medical_institution,0
1/1/2022,Sarawak,Kabong,special_medical_institution,0
1/1/2015,Sarawak,Kanowit,all,100
1/1/2016,Sarawak,Kanowit,all,100
1/1/2017,Sarawak,Kanowit,all,100
1/1/2018,Sarawak,Kanowit,all,100
1/1/2019,Sarawak,Kanowit,all,100
1/1/2020,Sarawak,Kanowit,all,100
1/1/2021,Sarawak,Kanowit,all,100
1/1/2022,Sarawak,Kanowit,all,100
1/1/2015,Sarawak,Kanowit,hospital_moh,100
1/1/2016,Sarawak,Kanowit,hospital_moh,100
1/1/2017,Sarawak,Kanowit,hospital_moh,100
1/1/2018,Sarawak,Kanowit,hospital_moh,100
1/1/2019,Sarawak,Kanowit,hospital_moh,100
1/1/2020,Sarawak,Kanowit,hospital_moh,100
1/1/2021,Sarawak,Kanowit,hospital_moh,100
1/1/2022,Sarawak,Kanowit,hospital_moh,100
1/1/2015,Sarawak,Kanowit,hospital_non_moh,0
1/1/2016,Sarawak,Kanowit,hospital_non_moh,0
1/1/2017,Sarawak,Kanowit,hospital_non_moh,0
1/1/2018,Sarawak,Kanowit,hospital_non_moh,0
1/1/2019,Sarawak,Kanowit,hospital_non_moh,0
1/1/2020,Sarawak,Kanowit,hospital_non_moh,0
1/1/2021,Sarawak,Kanowit,hospital_non_moh,0
1/1/2022,Sarawak,Kanowit,hospital_non_moh,0
1/1/2015,Sarawak,Kanowit,special_medical_institution,0
1/1/2016,Sarawak,Kanowit,special_medical_institution,0
1/1/2017,Sarawak,Kanowit,special_medical_institution,0
1/1/2018,Sarawak,Kanowit,special_medical_institution,0
1/1/2019,Sarawak,Kanowit,special_medical_institution,0
1/1/2020,Sarawak,Kanowit,special_medical_institution,0
1/1/2021,Sarawak,Kanowit,special_medical_institution,0
1/1/2022,Sarawak,Kanowit,special_medical_institution,0
1/1/2015,Sarawak,Kapit,all,134
1/1/2016,Sarawak,Kapit,all,134
1/1/2017,Sarawak,Kapit,all,134
1/1/2018,Sarawak,Kapit,all,134
1/1/2019,Sarawak,Kapit,all,134
1/1/2020,Sarawak,Kapit,all,134
1/1/2021,Sarawak,Kapit,all,134
1/1/2022,Sarawak,Kapit,all,134
1/1/2015,Sarawak,Kapit,hospital_moh,134
1/1/2016,Sarawak,Kapit,hospital_moh,134
1/1/2017,Sarawak,Kapit,hospital_moh,134
1/1/2018,Sarawak,Kapit,hospital_moh,134
1/1/2019,Sarawak,Kapit,hospital_moh,134
1/1/2020,Sarawak,Kapit,hospital_moh,134
1/1/2021,Sarawak,Kapit,hospital_moh,134
1/1/2022,Sarawak,Kapit,hospital_moh,134
1/1/2015,Sarawak,Kapit,hospital_non_moh,0
1/1/2016,Sarawak,Kapit,hospital_non_moh,0
1/1/2017,Sarawak,Kapit,hospital_non_moh,0
1/1/2018,Sarawak,Kapit,hospital_non_moh,0
1/1/2019,Sarawak,Kapit,hospital_non_moh,0
1/1/2020,Sarawak,Kapit,hospital_non_moh,0
1/1/2021,Sarawak,Kapit,hospital_non_moh,0
1/1/2022,Sarawak,Kapit,hospital_non_moh,0
1/1/2015,Sarawak,Kapit,special_medical_institution,0
1/1/2016,Sarawak,Kapit,special_medical_institution,0
1/1/2017,Sarawak,Kapit,special_medical_institution,0
1/1/2018,Sarawak,Kapit,special_medical_institution,0
1/1/2019,Sarawak,Kapit,special_medical_institution,0
1/1/2020,Sarawak,Kapit,special_medical_institution,0
1/1/2021,Sarawak,Kapit,special_medical_institution,0
1/1/2022,Sarawak,Kapit,special_medical_institution,0
1/1/2015,Sarawak,Kuching,all,1423
1/1/2016,Sarawak,Kuching,all,1335
1/1/2017,Sarawak,Kuching,all,1338
1/1/2018,Sarawak,Kuching,all,1338
1/1/2019,Sarawak,Kuching,all,1370
1/1/2020,Sarawak,Kuching,all,1435
1/1/2021,Sarawak,Kuching,all,1412
1/1/2022,Sarawak,Kuching,all,1412
1/1/2015,Sarawak,Kuching,hospital_moh,1085
1/1/2016,Sarawak,Kuching,hospital_moh,997
1/1/2017,Sarawak,Kuching,hospital_moh,1000
1/1/2018,Sarawak,Kuching,hospital_moh,995
1/1/2019,Sarawak,Kuching,hospital_moh,1027
1/1/2020,Sarawak,Kuching,hospital_moh,1097
1/1/2021,Sarawak,Kuching,hospital_moh,1074
1/1/2022,Sarawak,Kuching,hospital_moh,1074
1/1/2015,Sarawak,Kuching,hospital_non_moh,0
1/1/2016,Sarawak,Kuching,hospital_non_moh,0
1/1/2017,Sarawak,Kuching,hospital_non_moh,0
1/1/2018,Sarawak,Kuching,hospital_non_moh,0
1/1/2019,Sarawak,Kuching,hospital_non_moh,0
1/1/2020,Sarawak,Kuching,hospital_non_moh,0
1/1/2021,Sarawak,Kuching,hospital_non_moh,0
1/1/2022,Sarawak,Kuching,hospital_non_moh,0
1/1/2015,Sarawak,Kuching,special_medical_institution,338
1/1/2016,Sarawak,Kuching,special_medical_institution,338
1/1/2017,Sarawak,Kuching,special_medical_institution,338
1/1/2018,Sarawak,Kuching,special_medical_institution,343
1/1/2019,Sarawak,Kuching,special_medical_institution,343
1/1/2020,Sarawak,Kuching,special_medical_institution,338
1/1/2021,Sarawak,Kuching,special_medical_institution,338
1/1/2022,Sarawak,Kuching,special_medical_institution,338
1/1/2015,Sarawak,Lawas,all,46
1/1/2016,Sarawak,Lawas,all,46
1/1/2017,Sarawak,Lawas,all,46
1/1/2018,Sarawak,Lawas,all,46
1/1/2019,Sarawak,Lawas,all,46
1/1/2020,Sarawak,Lawas,all,46
1/1/2021,Sarawak,Lawas,all,46
1/1/2022,Sarawak,Lawas,all,46
1/1/2015,Sarawak,Lawas,hospital_moh,46
1/1/2016,Sarawak,Lawas,hospital_moh,46
1/1/2017,Sarawak,Lawas,hospital_moh,46
1/1/2018,Sarawak,Lawas,hospital_moh,46
1/1/2019,Sarawak,Lawas,hospital_moh,46
1/1/2020,Sarawak,Lawas,hospital_moh,46
1/1/2021,Sarawak,Lawas,hospital_moh,46
1/1/2022,Sarawak,Lawas,hospital_moh,46
1/1/2015,Sarawak,Lawas,hospital_non_moh,0
1/1/2016,Sarawak,Lawas,hospital_non_moh,0
1/1/2017,Sarawak,Lawas,hospital_non_moh,0
1/1/2018,Sarawak,Lawas,hospital_non_moh,0
1/1/2019,Sarawak,Lawas,hospital_non_moh,0
1/1/2020,Sarawak,Lawas,hospital_non_moh,0
1/1/2021,Sarawak,Lawas,hospital_non_moh,0
1/1/2022,Sarawak,Lawas,hospital_non_moh,0
1/1/2015,Sarawak,Lawas,special_medical_institution,0
1/1/2016,Sarawak,Lawas,special_medical_institution,0
1/1/2017,Sarawak,Lawas,special_medical_institution,0
1/1/2018,Sarawak,Lawas,special_medical_institution,0
1/1/2019,Sarawak,Lawas,special_medical_institution,0
1/1/2020,Sarawak,Lawas,special_medical_institution,0
1/1/2021,Sarawak,Lawas,special_medical_institution,0
1/1/2022,Sarawak,Lawas,special_medical_institution,0
1/1/2015,Sarawak,Limbang,all,100
1/1/2016,Sarawak,Limbang,all,100
1/1/2017,Sarawak,Limbang,all,100
1/1/2018,Sarawak,Limbang,all,100
1/1/2019,Sarawak,Limbang,all,100
1/1/2020,Sarawak,Limbang,all,100
1/1/2021,Sarawak,Limbang,all,100
